Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Roll,Pitch,Yaw,Cloudiness,CurrentSpeed,CurrentTravelTime,FreeFlowSpeed,FreeFlowTravelTime,Humidity,Latitude,Longitude,RoadClosure,RoadTypeDescription,Temperature,TrafficIntensity,Visibility,WeatherDescription,WeatherIntensity,WindSpeed,target
16:40:07,-2.1099999,0.18000001,9.63000011,-2.12641692,0.21090336,9.59396648,3.07941532,-0.21053034,-0.01745329,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:07,-2.1400001,0.15000001,9.63000011,-2.18428874,0.23746844,9.59816456,3.07832456,-0.21053034,-0.01199914,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:07,-2.22000003,-0.01,9.52999973,-2.19956756,0.2455035,9.59564018,3.07941532,-0.21162117,-0.01090831,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:07,-2.03999996,0.18000001,9.52999973,-2.17221546,0.24183157,9.59067631,3.07832456,-0.21053034,-0.01308997,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:07,-2.0999999,0.1,9.60000038,-2.20477557,0.25509286,9.58760452,3.07941532,-0.21053034,-0.00981748,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:07,-2.05999994,0.14,9.51000023,-2.20878887,0.25700802,9.59047699,3.07941532,-0.21053034,-0.01090831,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:08,-1.97000003,0.38999999,9.64999962,-1.96963263,0.12535283,9.6288681,3.07723355,-0.1985312,-0.03926991,0,19,312,19,312,29,19.0456303,72.893468,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:08,-1.95000005,0.38,9.64999962,-1.9740001,0.13182688,9.62718678,3.07832456,-0.1985312,-0.03817908,0,19,312,19,312,29,19.0456303,72.893468,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:08,-2.0999999,0.28999999,9.56999969,-1.99511492,0.14176212,9.60797119,3.07941532,-0.20071286,-0.03490658,0,19,312,19,312,29,19.0456303,72.893468,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:08,-1.97000003,0.36000001,9.68000031,-2.00609946,0.15686186,9.60874653,3.07941532,-0.2018037,-0.03272492,0,19,312,19,312,29,19.0456303,72.893468,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:08,-2.16000009,0.2,9.63000011,-2.04132509,0.17263131,9.60654831,3.07941532,-0.20507619,-0.0283616,0,19,312,19,312,29,19.0456303,72.893468,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:08,-2.0,0.33000001,9.68000031,-2.04015326,0.16644776,9.60669518,3.07941532,-0.20398536,-0.02727077,0,19,312,19,312,29,19.0456303,72.893468,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:08,-2.02999997,0.27000001,9.56999969,-2.04972267,0.16998497,9.60832405,3.07941532,-0.20398536,-0.02617994,0,19,312,19,312,29,19.0456303,72.893468,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
